candidate_id,n,h,d,k,a,w,q,tree_height,tree_bits,leaf_bits,wots_logw,wots_len1,wots_len2,wots_len,fors_msg_bits,fors_msg_bytes,hmsg_needed_bytes,pk_bytes,sk_bytes,sig_bytes,struct_pass,reject_reason
1034,16,62,8,33,12,16,1048576,-1,-1,-1,4,32,3,35,396,50,-1,32,64,12352,0,h_not_divisible_by_d
4067,24,61,6,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12360,0,h_not_divisible_by_d
4068,24,61,6,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12360,0,h_not_divisible_by_d
1433,16,63,8,33,12,16,65536,-1,-1,-1,4,32,3,35,396,50,-1,32,64,12368,0,h_not_divisible_by_d
1434,16,63,8,33,12,16,1048576,-1,-1,-1,4,32,3,35,396,50,-1,32,64,12368,0,h_not_divisible_by_d
2877,16,67,6,33,14,16,65536,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12368,0,h_not_divisible_by_d
2878,16,67,6,33,14,16,1048576,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12368,0,h_not_divisible_by_d
3277,16,68,6,33,14,16,65536,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12384,0,h_not_divisible_by_d
3278,16,68,6,33,14,16,1048576,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12384,0,h_not_divisible_by_d
3681,24,60,7,14,6,16,65536,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12384,0,h_not_divisible_by_d
3682,24,60,7,14,6,16,1048576,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12384,0,h_not_divisible_by_d
4467,24,62,6,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12384,0,h_not_divisible_by_d
4468,24,62,6,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12384,0,h_not_divisible_by_d
5811,24,65,8,22,10,256,65536,-1,-1,-1,8,24,2,26,220,28,-1,48,96,12384,0,h_not_divisible_by_d
5812,24,65,8,22,10,256,1048576,-1,-1,-1,8,24,2,26,220,28,-1,48,96,12384,0,h_not_divisible_by_d
2233,16,65,8,33,12,16,65536,-1,-1,-1,4,32,3,35,396,50,-1,32,64,12400,0,h_not_divisible_by_d
2234,16,65,8,33,12,16,1048576,-1,-1,-1,4,32,3,35,396,50,-1,32,64,12400,0,h_not_divisible_by_d
4081,24,61,7,14,6,16,65536,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12408,0,h_not_divisible_by_d
4082,24,61,7,14,6,16,1048576,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12408,0,h_not_divisible_by_d
4867,24,63,6,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12408,0,h_not_divisible_by_d
4868,24,63,6,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12408,0,h_not_divisible_by_d
6211,24,66,8,22,10,256,65536,-1,-1,-1,8,24,2,26,220,28,-1,48,96,12408,0,h_not_divisible_by_d
6212,24,66,8,22,10,256,1048576,-1,-1,-1,8,24,2,26,220,28,-1,48,96,12408,0,h_not_divisible_by_d
297,16,60,11,22,14,16,65536,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12416,0,h_not_divisible_by_d
298,16,60,11,22,14,16,1048576,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12416,0,h_not_divisible_by_d
2633,16,66,8,33,12,16,65536,-1,-1,-1,4,32,3,35,396,50,-1,32,64,12416,0,h_not_divisible_by_d
2634,16,66,8,33,12,16,1048576,-1,-1,-1,4,32,3,35,396,50,-1,32,64,12416,0,h_not_divisible_by_d
697,16,61,11,22,14,16,65536,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12432,0,h_not_divisible_by_d
698,16,61,11,22,14,16,1048576,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12432,0,h_not_divisible_by_d
3033,16,67,8,33,12,16,65536,-1,-1,-1,4,32,3,35,396,50,-1,32,64,12432,0,h_not_divisible_by_d
3034,16,67,8,33,12,16,1048576,-1,-1,-1,4,32,3,35,396,50,-1,32,64,12432,0,h_not_divisible_by_d
4481,24,62,7,14,6,16,65536,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12432,0,h_not_divisible_by_d
4482,24,62,7,14,6,16,1048576,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12432,0,h_not_divisible_by_d
5267,24,64,6,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12432,0,h_not_divisible_by_d
5268,24,64,6,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12432,0,h_not_divisible_by_d
6611,24,67,8,22,10,256,65536,-1,-1,-1,8,24,2,26,220,28,-1,48,96,12432,0,h_not_divisible_by_d
6612,24,67,8,22,10,256,1048576,-1,-1,-1,8,24,2,26,220,28,-1,48,96,12432,0,h_not_divisible_by_d
1097,16,62,11,22,14,16,65536,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12448,0,h_not_divisible_by_d
1098,16,62,11,22,14,16,1048576,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12448,0,h_not_divisible_by_d
3433,16,68,8,33,12,16,65536,-1,-1,-1,4,32,3,35,396,50,-1,32,64,12448,0,h_not_divisible_by_d
3434,16,68,8,33,12,16,1048576,-1,-1,-1,4,32,3,35,396,50,-1,32,64,12448,0,h_not_divisible_by_d
5667,24,65,6,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12456,0,h_not_divisible_by_d
5668,24,65,6,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12456,0,h_not_divisible_by_d
7011,24,68,8,22,10,256,65536,-1,-1,-1,8,24,2,26,220,28,-1,48,96,12456,0,h_not_divisible_by_d
7012,24,68,8,22,10,256,1048576,-1,-1,-1,8,24,2,26,220,28,-1,48,96,12456,0,h_not_divisible_by_d
1497,16,63,11,22,14,16,65536,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12464,0,h_not_divisible_by_d
1498,16,63,11,22,14,16,1048576,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12464,0,h_not_divisible_by_d
1897,16,64,11,22,14,16,65536,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12480,0,h_not_divisible_by_d
1898,16,64,11,22,14,16,1048576,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12480,0,h_not_divisible_by_d
5281,24,64,7,14,6,16,65536,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12480,0,h_not_divisible_by_d
5282,24,64,7,14,6,16,1048576,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12480,0,h_not_divisible_by_d
2297,16,65,11,22,14,16,65536,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12496,0,h_not_divisible_by_d
2298,16,65,11,22,14,16,1048576,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12496,0,h_not_divisible_by_d
4025,24,61,6,17,8,16,65536,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12504,0,h_not_divisible_by_d
4026,24,61,6,17,8,16,1048576,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12504,0,h_not_divisible_by_d
5681,24,65,7,14,6,16,65536,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12504,0,h_not_divisible_by_d
5682,24,65,7,14,6,16,1048576,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12504,0,h_not_divisible_by_d
6467,24,67,6,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12504,0,h_not_divisible_by_d
6468,24,67,6,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12504,0,h_not_divisible_by_d
3097,16,67,11,22,14,16,65536,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12528,0,h_not_divisible_by_d
3098,16,67,11,22,14,16,1048576,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12528,0,h_not_divisible_by_d
4009,24,61,6,14,10,16,65536,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12528,0,h_not_divisible_by_d
4010,24,61,6,14,10,16,1048576,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12528,0,h_not_divisible_by_d
4041,24,61,6,22,6,16,65536,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12528,0,h_not_divisible_by_d
4042,24,61,6,22,6,16,1048576,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12528,0,h_not_divisible_by_d
4425,24,62,6,17,8,16,65536,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12528,0,h_not_divisible_by_d
4426,24,62,6,17,8,16,1048576,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12528,0,h_not_divisible_by_d
6081,24,66,7,14,6,16,65536,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12528,0,h_not_divisible_by_d
6082,24,66,7,14,6,16,1048576,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12528,0,h_not_divisible_by_d
6867,24,68,6,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12528,0,h_not_divisible_by_d
6868,24,68,6,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12528,0,h_not_divisible_by_d
3497,16,68,11,22,14,16,65536,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12544,0,h_not_divisible_by_d
3498,16,68,11,22,14,16,1048576,-1,-1,-1,4,32,3,35,308,39,-1,32,64,12544,0,h_not_divisible_by_d
4409,24,62,6,14,10,16,65536,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12552,0,h_not_divisible_by_d
4410,24,62,6,14,10,16,1048576,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12552,0,h_not_divisible_by_d
4441,24,62,6,22,6,16,65536,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12552,0,h_not_divisible_by_d
4442,24,62,6,22,6,16,1048576,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12552,0,h_not_divisible_by_d
4825,24,63,6,17,8,16,65536,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12552,0,h_not_divisible_by_d
4826,24,63,6,17,8,16,1048576,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12552,0,h_not_divisible_by_d
6481,24,67,7,14,6,16,65536,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12552,0,h_not_divisible_by_d
6482,24,67,7,14,6,16,1048576,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12552,0,h_not_divisible_by_d
3799,24,60,8,17,14,256,65536,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12576,0,h_not_divisible_by_d
3800,24,60,8,17,14,256,1048576,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12576,0,h_not_divisible_by_d
4809,24,63,6,14,10,16,65536,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12576,0,h_not_divisible_by_d
4810,24,63,6,14,10,16,1048576,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12576,0,h_not_divisible_by_d
4841,24,63,6,22,6,16,65536,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12576,0,h_not_divisible_by_d
4842,24,63,6,22,6,16,1048576,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12576,0,h_not_divisible_by_d
5225,24,64,6,17,8,16,65536,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12576,0,h_not_divisible_by_d
5226,24,64,6,17,8,16,1048576,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12576,0,h_not_divisible_by_d
6881,24,68,7,14,6,16,65536,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12576,0,h_not_divisible_by_d
6882,24,68,7,14,6,16,1048576,-1,-1,-1,4,48,3,51,84,11,-1,48,96,12576,0,h_not_divisible_by_d
379,16,60,22,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12592,0,h_not_divisible_by_d
380,16,60,22,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12592,0,h_not_divisible_by_d
4199,24,61,8,17,14,256,65536,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12600,0,h_not_divisible_by_d
4200,24,61,8,17,14,256,1048576,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12600,0,h_not_divisible_by_d
5209,24,64,6,14,10,16,65536,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12600,0,h_not_divisible_by_d
5210,24,64,6,14,10,16,1048576,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12600,0,h_not_divisible_by_d
5241,24,64,6,22,6,16,65536,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12600,0,h_not_divisible_by_d
5242,24,64,6,22,6,16,1048576,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12600,0,h_not_divisible_by_d
5625,24,65,6,17,8,16,65536,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12600,0,h_not_divisible_by_d
5626,24,65,6,17,8,16,1048576,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12600,0,h_not_divisible_by_d
779,16,61,22,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12608,0,h_not_divisible_by_d
780,16,61,22,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12608,0,h_not_divisible_by_d
1179,16,62,22,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12624,0,h_not_divisible_by_d
1180,16,62,22,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12624,0,h_not_divisible_by_d
4599,24,62,8,17,14,256,65536,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12624,0,h_not_divisible_by_d
4600,24,62,8,17,14,256,1048576,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12624,0,h_not_divisible_by_d
5609,24,65,6,14,10,16,65536,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12624,0,h_not_divisible_by_d
5610,24,65,6,14,10,16,1048576,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12624,0,h_not_divisible_by_d
5641,24,65,6,22,6,16,65536,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12624,0,h_not_divisible_by_d
5642,24,65,6,22,6,16,1048576,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12624,0,h_not_divisible_by_d
1579,16,63,22,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12640,0,h_not_divisible_by_d
1580,16,63,22,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12640,0,h_not_divisible_by_d
4999,24,63,8,17,14,256,65536,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12648,0,h_not_divisible_by_d
5000,24,63,8,17,14,256,1048576,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12648,0,h_not_divisible_by_d
6425,24,67,6,17,8,16,65536,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12648,0,h_not_divisible_by_d
6426,24,67,6,17,8,16,1048576,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12648,0,h_not_divisible_by_d
1979,16,64,22,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12656,0,h_not_divisible_by_d
1980,16,64,22,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12656,0,h_not_divisible_by_d
2379,16,65,22,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12672,0,h_not_divisible_by_d
2380,16,65,22,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12672,0,h_not_divisible_by_d
6409,24,67,6,14,10,16,65536,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12672,0,h_not_divisible_by_d
6410,24,67,6,14,10,16,1048576,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12672,0,h_not_divisible_by_d
6441,24,67,6,22,6,16,65536,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12672,0,h_not_divisible_by_d
6442,24,67,6,22,6,16,1048576,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12672,0,h_not_divisible_by_d
6825,24,68,6,17,8,16,65536,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12672,0,h_not_divisible_by_d
6826,24,68,6,17,8,16,1048576,-1,-1,-1,4,48,3,51,136,17,-1,48,96,12672,0,h_not_divisible_by_d
3735,24,60,7,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12696,0,h_not_divisible_by_d
3736,24,60,7,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12696,0,h_not_divisible_by_d
3855,24,60,11,14,12,256,65536,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12696,0,h_not_divisible_by_d
3856,24,60,11,14,12,256,1048576,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12696,0,h_not_divisible_by_d
5799,24,65,8,17,14,256,65536,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12696,0,h_not_divisible_by_d
5800,24,65,8,17,14,256,1048576,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12696,0,h_not_divisible_by_d
6809,24,68,6,14,10,16,65536,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12696,0,h_not_divisible_by_d
6810,24,68,6,14,10,16,1048576,-1,-1,-1,4,48,3,51,140,18,-1,48,96,12696,0,h_not_divisible_by_d
6841,24,68,6,22,6,16,65536,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12696,0,h_not_divisible_by_d
6842,24,68,6,22,6,16,1048576,-1,-1,-1,4,48,3,51,132,17,-1,48,96,12696,0,h_not_divisible_by_d
3179,16,67,22,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12704,0,h_not_divisible_by_d
3180,16,67,22,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12704,0,h_not_divisible_by_d
3579,16,68,22,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12720,0,h_not_divisible_by_d
3580,16,68,22,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,12720,0,h_not_divisible_by_d
4135,24,61,7,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12720,0,h_not_divisible_by_d
4136,24,61,7,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12720,0,h_not_divisible_by_d
4255,24,61,11,14,12,256,65536,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12720,0,h_not_divisible_by_d
4256,24,61,11,14,12,256,1048576,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12720,0,h_not_divisible_by_d
6199,24,66,8,17,14,256,65536,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12720,0,h_not_divisible_by_d
6200,24,66,8,17,14,256,1048576,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12720,0,h_not_divisible_by_d
4535,24,62,7,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12744,0,h_not_divisible_by_d
4536,24,62,7,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12744,0,h_not_divisible_by_d
4655,24,62,11,14,12,256,65536,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12744,0,h_not_divisible_by_d
4656,24,62,11,14,12,256,1048576,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12744,0,h_not_divisible_by_d
6599,24,67,8,17,14,256,65536,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12744,0,h_not_divisible_by_d
6600,24,67,8,17,14,256,1048576,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12744,0,h_not_divisible_by_d
5055,24,63,11,14,12,256,65536,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12768,0,h_not_divisible_by_d
5056,24,63,11,14,12,256,1048576,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12768,0,h_not_divisible_by_d
6999,24,68,8,17,14,256,65536,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12768,0,h_not_divisible_by_d
7000,24,68,8,17,14,256,1048576,-1,-1,-1,8,24,2,26,238,30,-1,48,96,12768,0,h_not_divisible_by_d
5335,24,64,7,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12792,0,h_not_divisible_by_d
5336,24,64,7,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12792,0,h_not_divisible_by_d
5455,24,64,11,14,12,256,65536,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12792,0,h_not_divisible_by_d
5456,24,64,11,14,12,256,1048576,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12792,0,h_not_divisible_by_d
157,16,60,7,33,14,16,65536,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12816,0,h_not_divisible_by_d
158,16,60,7,33,14,16,1048576,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12816,0,h_not_divisible_by_d
3871,24,60,11,17,10,256,65536,-1,-1,-1,8,24,2,26,170,22,-1,48,96,12816,0,h_not_divisible_by_d
3872,24,60,11,17,10,256,1048576,-1,-1,-1,8,24,2,26,170,22,-1,48,96,12816,0,h_not_divisible_by_d
5735,24,65,7,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12816,0,h_not_divisible_by_d
5736,24,65,7,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12816,0,h_not_divisible_by_d
5855,24,65,11,14,12,256,65536,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12816,0,h_not_divisible_by_d
5856,24,65,11,14,12,256,1048576,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12816,0,h_not_divisible_by_d
557,16,61,7,33,14,16,65536,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12832,0,h_not_divisible_by_d
558,16,61,7,33,14,16,1048576,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12832,0,h_not_divisible_by_d
4271,24,61,11,17,10,256,65536,-1,-1,-1,8,24,2,26,170,22,-1,48,96,12840,0,h_not_divisible_by_d
4272,24,61,11,17,10,256,1048576,-1,-1,-1,8,24,2,26,170,22,-1,48,96,12840,0,h_not_divisible_by_d
6135,24,66,7,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12840,0,h_not_divisible_by_d
6136,24,66,7,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12840,0,h_not_divisible_by_d
957,16,62,7,33,14,16,65536,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12848,0,h_not_divisible_by_d
958,16,62,7,33,14,16,1048576,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12848,0,h_not_divisible_by_d
4671,24,62,11,17,10,256,65536,-1,-1,-1,8,24,2,26,170,22,-1,48,96,12864,0,h_not_divisible_by_d
4672,24,62,11,17,10,256,1048576,-1,-1,-1,8,24,2,26,170,22,-1,48,96,12864,0,h_not_divisible_by_d
6535,24,67,7,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12864,0,h_not_divisible_by_d
6536,24,67,7,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12864,0,h_not_divisible_by_d
6655,24,67,11,14,12,256,65536,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12864,0,h_not_divisible_by_d
6656,24,67,11,14,12,256,1048576,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12864,0,h_not_divisible_by_d
1757,16,64,7,33,14,16,65536,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12880,0,h_not_divisible_by_d
1758,16,64,7,33,14,16,1048576,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12880,0,h_not_divisible_by_d
3701,24,60,7,17,6,16,65536,-1,-1,-1,4,48,3,51,102,13,-1,48,96,12888,0,h_not_divisible_by_d
3702,24,60,7,17,6,16,1048576,-1,-1,-1,4,48,3,51,102,13,-1,48,96,12888,0,h_not_divisible_by_d
5071,24,63,11,17,10,256,65536,-1,-1,-1,8,24,2,26,170,22,-1,48,96,12888,0,h_not_divisible_by_d
5072,24,63,11,17,10,256,1048576,-1,-1,-1,8,24,2,26,170,22,-1,48,96,12888,0,h_not_divisible_by_d
6935,24,68,7,22,12,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12888,0,h_not_divisible_by_d
6936,24,68,7,22,12,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12888,0,h_not_divisible_by_d
7055,24,68,11,14,12,256,65536,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12888,0,h_not_divisible_by_d
7056,24,68,11,14,12,256,1048576,-1,-1,-1,8,24,2,26,168,21,-1,48,96,12888,0,h_not_divisible_by_d
2157,16,65,7,33,14,16,65536,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12896,0,h_not_divisible_by_d
2158,16,65,7,33,14,16,1048576,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12896,0,h_not_divisible_by_d
2557,16,66,7,33,14,16,65536,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12912,0,h_not_divisible_by_d
2558,16,66,7,33,14,16,1048576,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12912,0,h_not_divisible_by_d
4101,24,61,7,17,6,16,65536,-1,-1,-1,4,48,3,51,102,13,-1,48,96,12912,0,h_not_divisible_by_d
4102,24,61,7,17,6,16,1048576,-1,-1,-1,4,48,3,51,102,13,-1,48,96,12912,0,h_not_divisible_by_d
5471,24,64,11,17,10,256,65536,-1,-1,-1,8,24,2,26,170,22,-1,48,96,12912,0,h_not_divisible_by_d
5472,24,64,11,17,10,256,1048576,-1,-1,-1,8,24,2,26,170,22,-1,48,96,12912,0,h_not_divisible_by_d
2957,16,67,7,33,14,16,65536,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12928,0,h_not_divisible_by_d
2958,16,67,7,33,14,16,1048576,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12928,0,h_not_divisible_by_d
4501,24,62,7,17,6,16,65536,-1,-1,-1,4,48,3,51,102,13,-1,48,96,12936,0,h_not_divisible_by_d
4502,24,62,7,17,6,16,1048576,-1,-1,-1,4,48,3,51,102,13,-1,48,96,12936,0,h_not_divisible_by_d
5871,24,65,11,17,10,256,65536,-1,-1,-1,8,24,2,26,170,22,-1,48,96,12936,0,h_not_divisible_by_d
5872,24,65,11,17,10,256,1048576,-1,-1,-1,8,24,2,26,170,22,-1,48,96,12936,0,h_not_divisible_by_d
309,16,60,11,33,10,16,65536,-1,-1,-1,4,32,3,35,330,42,-1,32,64,12944,0,h_not_divisible_by_d
310,16,60,11,33,10,16,1048576,-1,-1,-1,4,32,3,35,330,42,-1,32,64,12944,0,h_not_divisible_by_d
3357,16,68,7,33,14,16,65536,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12944,0,h_not_divisible_by_d
3358,16,68,7,33,14,16,1048576,-1,-1,-1,4,32,3,35,462,58,-1,32,64,12944,0,h_not_divisible_by_d
709,16,61,11,33,10,16,65536,-1,-1,-1,4,32,3,35,330,42,-1,32,64,12960,0,h_not_divisible_by_d
710,16,61,11,33,10,16,1048576,-1,-1,-1,4,32,3,35,330,42,-1,32,64,12960,0,h_not_divisible_by_d
3747,24,60,7,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12960,0,h_not_divisible_by_d
3748,24,60,7,33,8,256,1048576,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12960,0,h_not_divisible_by_d
1109,16,62,11,33,10,16,65536,-1,-1,-1,4,32,3,35,330,42,-1,32,64,12976,0,h_not_divisible_by_d
1110,16,62,11,33,10,16,1048576,-1,-1,-1,4,32,3,35,330,42,-1,32,64,12976,0,h_not_divisible_by_d
4147,24,61,7,33,8,256,65536,-1,-1,-1,8,24,2,26,264,33,-1,48,96,12984,0,h_not_divisible_by_d
